start_time,end_time,room_set
1392113237.0,1392113237.0,"5,6"
1392113238.0,1392113238.0,"5,6,3"
1392113238.0,1392113238.0,"5,6"
1392113239.0,1392113239.0,"5,6,3"
1392113239.0,1392113239.0,"5,6"
1392113240.0,1392113240.0,"5,6,3"
1392113240.0,1392113240.0,"5,6"
1392113241.0,1392113241.0,"5,6,3"
1392113241.0,1392113241.0,"5,6"
1392113242.0,1392113242.0,"5,6,3"
1392113242.0,1392113242.0,"5,6"
1392113243.0,1392113243.0,"5,6,3"
1392113243.0,1392113243.0,"5,6"
1392113244.0,1392113244.0,"5,6,3"
1392113244.0,1392113244.0,"5,6"
1392113245.0,1392113245.0,"5,6,3"
1392113245.0,1392113245.0,"5,6"
1392113246.0,1392113246.0,"5,6,3"
1392113246.0,1392113246.0,"5,6"
1392113247.0,1392113247.0,"5,6,3"
1392113247.0,1392113247.0,"5,6"
1392113248.0,1392113248.0,"5,6,3"
1392113248.0,1392113248.0,"5,6"
1392113249.0,1392113249.0,"5,6,3"
1392113249.0,1392113249.0,"5,6"
1392113250.0,1392113250.0,"5,6,3"
1392113250.0,1392113250.0,"5,6"
1392113251.0,1392113251.0,"5,6,3"
1392113251.0,1392113251.0,"5,6"
1392113252.0,1392113252.0,"5,6,3"
1392113252.0,1392113252.0,"5,6"
1392113253.0,1392113253.0,"5,6,3"
1392113253.0,1392113253.0,"5,6"
1392113254.0,1392113254.0,"5,6,3"
1392113254.0,1392113254.0,"5,6"
1392113255.0,1392113255.0,"5,6,3"
1392113255.0,1392113255.0,"5,6"
1392113256.0,1392113256.0,"5,6,3"
1392113256.0,1392113256.0,"5,6"
1392113257.0,1392113257.0,"5,6,3"
1392113257.0,1392113257.0,"5,6"
1392113258.0,1392113258.0,"5,6,3"
1392113258.0,1392113258.0,"5,6"
1392113259.0,1392113259.0,"5,6,3"
1392113259.0,1392113259.0,"5,6"
1392113260.0,1392113260.0,"5,6,3"
1392113260.0,1392113260.0,"5,6"
1392113261.0,1392113261.0,"5,6,3"
1392113261.0,1392113261.0,"5,6"
1392113262.0,1392113262.0,"5,6,3"
1392113262.0,1392113262.0,"5,6"
1392113263.0,1392113263.0,"5,6,3"
1392113263.0,1392113263.0,"5,6"
1392113264.0,1392113264.0,"5,6,3"
1392113264.0,1392113264.0,"5,6"
1392113265.0,1392113265.0,"5,6,3"
1392113265.0,1392113265.0,"5,6"
1392113266.0,1392113266.0,"5,6,3"
1392113266.0,1392113266.0,"5,6"
1392113267.0,1392113267.0,"5,6,3"
1392113267.0,1392113267.0,"5,6"
1392113268.0,1392113268.0,"5,6,3"
1392113268.0,1392113268.0,"5,6"
1392113269.0,1392113269.0,"5,6,3"
1392113269.0,1392113269.0,"5,6"
1392113270.0,1392113270.0,"5,6,3"
1392113270.0,1392113270.0,"5,6"
1392113271.0,1392113271.0,"5,6,3"
1392113271.0,1392113271.0,"5,6"
1392113272.0,1392113272.0,"5,6,3"
1392113272.0,1392113272.0,"5,6"
1392113273.0,1392113273.0,"5,6,3"
1392113273.0,1392113273.0,"5,6"
1392113274.0,1392113274.0,"5,6,3"
1392113274.0,1392113274.0,"5,6"
1392113275.0,1392113275.0,"5,6,3"
1392113275.0,1392113275.0,"5,6"
1392113276.0,1392113276.0,"5,6,3"
1392113276.0,1392113276.0,"5,6"
1392113277.0,1392113277.0,"5,6,3"
1392113277.0,1392113277.0,"5,6"
1392113278.0,1392113278.0,"5,6,3"
1392113278.0,1392113278.0,"5,6"
1392113279.0,1392113279.0,"5,6,3"
1392113279.0,1392113279.0,"5,6"
1392113280.0,1392113280.0,"5,6,3"
1392113280.0,1392113280.0,"5,6"
1392113281.0,1392113281.0,"5,6,3"
1392113281.0,1392113281.0,"5,6"
1392113282.0,1392113282.0,"5,6,3"
1392113282.0,1392113282.0,"5,6"
1392113283.0,1392113283.0,"5,6,3"
1392113283.0,1392113283.0,"5,6"
1392113284.0,1392113284.0,"5,6,3"
1392113284.0,1392113284.0,"5,6"
1392113285.0,1392113285.0,"5,6,3"
1392113285.0,1392113285.0,"5,6"
1392113286.0,1392113286.0,"5,6,3"
1392113286.0,1392113286.0,"5,6"
1392113287.0,1392113287.0,"5,6,3"
1392113287.0,1392113287.0,"5,6"
1392113288.0,1392113288.0,"5,6,3"
1392113288.0,1392113288.0,"5,6"
1392113289.0,1392113289.0,"5,6,3"
1392113289.0,1392113289.0,"5,6"
1392113290.0,1392113290.0,"5,6,3"
1392113290.0,1392113290.0,"5,6"
1392113291.0,1392113291.0,"5,6,3"
1392113291.0,1392113291.0,"5,6"
1392113292.0,1392113292.0,"5,6,3"
1392113292.0,1392113292.0,"5,6"
1392113293.0,1392113293.0,"5,6,3"
1392113293.0,1392113293.0,"5,6"
1392113294.0,1392113294.0,"5,6,3"
1392113294.0,1392113294.0,"5,6"
1392113295.0,1392113295.0,"5,6,3"
1392113295.0,1392113295.0,"5,6"
1392113296.0,1392113296.0,"5,6,3"
1392113296.0,1392113296.0,"5,6"
1392113297.0,1392113297.0,"5,6,3"
1392113297.0,1392113297.0,"5,6"
1392113298.0,1392113298.0,"5,6,3"
1392113298.0,1392113298.0,"5,6"
1392113299.0,1392113299.0,"5,6,3"
1392113299.0,1392113299.0,"5,6"
1392113300.0,1392113300.0,"5,6,3"
1392113300.0,1392113300.0,"5,6"
1392113301.0,1392113301.0,"5,6,3"
1392113301.0,1392113301.0,"5,6"
1392113302.0,1392113302.0,"5,6,3"
1392113302.0,1392113302.0,"5,6"
1392113303.0,1392113303.0,"5,6,3"
1392113303.0,1392113303.0,"5,6"
1392113304.0,1392113304.0,"5,6,3"
1392113304.0,1392113304.0,"5,6"
1392113305.0,1392113305.0,"5,6,3"
1392113305.0,1392113305.0,"5,6"
1392113306.0,1392113306.0,"5,6,3"
1392113306.0,1392113306.0,"5,6"
1392113307.0,1392113307.0,"5,6,3"
1392113307.0,1392113307.0,"5,6"
1392113308.0,1392113308.0,"5,6,3"
1392113308.0,1392113308.0,"5,6"
1392113309.0,1392113309.0,"5,6,3"
1392113309.0,1392113309.0,"5,6"
1392113310.0,1392113310.0,"5,6,3"
1392113310.0,1392113310.0,"5,6"
1392113311.0,1392113311.0,"5,6,3"
1392113311.0,1392113311.0,"5,6"
1392113312.0,1392113312.0,"5,6,3"
1392113312.0,1392113312.0,"5,6"
1392113313.0,1392113313.0,"5,6,3"
1392113313.0,1392113313.0,"5,6"
1392113314.0,1392113314.0,"5,6,3"
1392113314.0,1392113314.0,"5,6"
