start_time,end_time,room_set
1392115030.0,1392115030.0,"5,6,3"
1392115030.0,1392115030.0,"5,6"
1392115031.0,1392115031.0,"5,6,3"
1392115031.0,1392115031.0,"5,6"
1392115032.0,1392115032.0,"5,6,3"
1392115032.0,1392115032.0,"5,6"
1392115033.0,1392115033.0,"5,6,3"
1392115033.0,1392115033.0,"5,6"
1392115034.0,1392115034.0,"5,6,3"
1392115034.0,1392115034.0,"5,6"
1392115035.0,1392115035.0,"5,6,3"
1392115035.0,1392115035.0,"5,6"
1392115036.0,1392115036.0,"5,6,3"
1392115036.0,1392115036.0,"5,6"
1392115037.0,1392115037.0,"5,6,3"
1392115037.0,1392115037.0,"5,6"
1392115038.0,1392115038.0,"5,6,3"
1392115038.0,1392115038.0,"5,6"
1392115039.0,1392115039.0,"5,6,3"
1392115039.0,1392115039.0,"5,6"
1392115040.0,1392115040.0,"5,6,3"
1392115040.0,1392115040.0,"5,6"
1392115041.0,1392115041.0,"5,6,3"
1392115041.0,1392115041.0,"5,6"
1392115042.0,1392115042.0,"5,6,3"
1392115042.0,1392115042.0,"5,6"
1392115043.0,1392115043.0,"5,6,3"
1392115043.0,1392115043.0,"5,6"
1392115044.0,1392115044.0,"5,6,3"
1392115044.0,1392115044.0,"5,6"
1392115045.0,1392115045.0,"5,6,3"
1392115045.0,1392115045.0,"5,6"
1392115046.0,1392115046.0,"5,6,3"
1392115046.0,1392115046.0,"5,6"
1392115047.0,1392115047.0,"5,6,3"
1392115047.0,1392115047.0,"5,6"
1392115048.0,1392115048.0,"5,6,3"
1392115048.0,1392115048.0,"5,6"
1392115049.0,1392115049.0,"5,6,3"
1392115049.0,1392115049.0,"5,6"
1392115050.0,1392115050.0,"5,6,3"
1392115050.0,1392115050.0,"5,6"
1392115051.0,1392115051.0,"5,6,3"
1392115051.0,1392115051.0,"5,6"
1392115052.0,1392115052.0,"5,6,3"
1392115052.0,1392115052.0,"5,6"
1392115053.0,1392115053.0,"5,6,3"
1392115053.0,1392115053.0,"5,6"
1392115054.0,1392115054.0,"5,6,3"
1392115054.0,1392115054.0,"5,6"
1392115055.0,1392115055.0,"5,6,3"
1392115055.0,1392115055.0,"5,6"
1392115056.0,1392115056.0,"5,6,3"
1392115056.0,1392115056.0,"5,6"
1392115057.0,1392115057.0,"5,6,3"
1392115057.0,1392115057.0,"5,6"
1392115058.0,1392115058.0,"5,6,3"
1392115058.0,1392115058.0,"5,6"
1392115059.0,1392115059.0,"5,6,3"
1392115059.0,1392115059.0,"5,6"
1392115060.0,1392115060.0,"5,6,3"
1392115060.0,1392115060.0,"5,6"
1392115061.0,1392115061.0,"5,6,3"
1392115061.0,1392115061.0,"5,6"
1392115062.0,1392115062.0,"5,6,3"
1392115062.0,1392115062.0,"5,6"
1392115063.0,1392115063.0,"5,6,3"
1392115063.0,1392115063.0,"5,6"
1392115064.0,1392115064.0,"5,6,3"
1392115064.0,1392115064.0,"5,6"
1392115065.0,1392115065.0,"5,6,3"
1392115065.0,1392115065.0,"5,6"
1392115066.0,1392115066.0,"5,6,3"
1392115066.0,1392115066.0,"5,6"
1392115067.0,1392115067.0,"5,6,3"
1392115067.0,1392115067.0,"5,6"
1392115068.0,1392115068.0,"5,6,3"
1392115068.0,1392115068.0,"5,6"
1392115069.0,1392115069.0,"5,6,3"
1392115069.0,1392115069.0,"5,6"
1392115070.0,1392115070.0,"5,6,3"
1392115070.0,1392115070.0,"5,6"
1392115071.0,1392115071.0,"5,6,3"
1392115071.0,1392115071.0,"5,6"
1392115072.0,1392115072.0,"5,6,3"
1392115072.0,1392115072.0,"5,6"
1392115073.0,1392115073.0,"5,6,3"
1392115073.0,1392115073.0,"5,6"
1392115074.0,1392115074.0,"5,6,3"
1392115074.0,1392115074.0,"5,6"
1392115075.0,1392115075.0,"5,6,3"
1392115075.0,1392115075.0,"5,6"
1392115076.0,1392115076.0,"5,6,3"
1392115076.0,1392115076.0,"5,6"
1392115077.0,1392115077.0,"5,6,3"
1392115077.0,1392115077.0,"5,6"
1392115078.0,1392115078.0,"5,6,3"
1392115078.0,1392115078.0,"5,6"
1392115079.0,1392115079.0,"5,6,3"
1392115079.0,1392115079.0,"5,6"
1392115080.0,1392115080.0,"5,6,3"
1392115080.0,1392115080.0,"5,6"
1392115081.0,1392115081.0,"5,6,3"
