start_time,end_time,room_set
1392109084.0,1392109084.0,6
1392109085.0,1392109085.0,"6,4"
1392109085.0,1392109085.0,6
1392109086.0,1392109086.0,"6,4"
1392109086.0,1392109086.0,6
1392109087.0,1392109087.0,"6,4"
1392109087.0,1392109087.0,6
1392109088.0,1392109088.0,"6,4"
1392109088.0,1392109088.0,6
1392109089.0,1392109089.0,"6,4"
1392109089.0,1392109089.0,6
1392109090.0,1392109090.0,"6,4"
1392109090.0,1392109090.0,6
1392109091.0,1392109091.0,"6,4"
1392109091.0,1392109091.0,6
1392109092.0,1392109092.0,"6,4"
1392109092.0,1392109092.0,6
1392109093.0,1392109093.0,"6,4"
1392109093.0,1392109093.0,6
1392109094.0,1392109094.0,"6,4"
1392109094.0,1392109094.0,6
1392109095.0,1392109095.0,"6,4"
1392109095.0,1392109095.0,6
1392109096.0,1392109096.0,"6,4"
1392109096.0,1392109096.0,6
1392109097.0,1392109097.0,"6,4"
1392109097.0,1392109097.0,6
1392109098.0,1392109098.0,"6,4"
1392109098.0,1392109098.0,6
1392109099.0,1392109099.0,"6,4"
1392109099.0,1392109099.0,6
1392109100.0,1392109100.0,"6,4"
1392109100.0,1392109100.0,6
1392109101.0,1392109101.0,"6,4"
1392109101.0,1392109101.0,6
1392109102.0,1392109102.0,"6,4"
1392109102.0,1392109102.0,6
1392109103.0,1392109103.0,"6,4"
1392109103.0,1392109103.0,6
1392109104.0,1392109104.0,"6,4"
1392109104.0,1392109104.0,6
1392109105.0,1392109105.0,"6,4"
1392109105.0,1392109105.0,6
1392109106.0,1392109106.0,"6,4"
1392109106.0,1392109106.0,6
1392109107.0,1392109107.0,"6,4"
1392109107.0,1392109107.0,6
1392109108.0,1392109108.0,"6,4"
1392109108.0,1392109108.0,6
1392109109.0,1392109109.0,"6,4"
1392109109.0,1392109109.0,6
1392109110.0,1392109110.0,"6,4"
1392109110.0,1392109110.0,6
1392109111.0,1392109111.0,"6,4"
1392109111.0,1392109111.0,6
1392109112.0,1392109112.0,"6,4"
1392109112.0,1392109112.0,6
1392109113.0,1392109113.0,"6,4"
1392109113.0,1392109113.0,6
1392109114.0,1392109114.0,"6,4"
1392109114.0,1392109114.0,6
1392109115.0,1392109115.0,"6,4"
1392109115.0,1392109115.0,6
1392109116.0,1392109116.0,"6,4"
1392109116.0,1392109116.0,6
1392109117.0,1392109117.0,"6,4"
1392109117.0,1392109117.0,6
1392109118.0,1392109118.0,"6,4"
1392109118.0,1392109118.0,6
1392109119.0,1392109119.0,"6,4"
1392109119.0,1392109119.0,6
1392109120.0,1392109120.0,"6,4"
1392109120.0,1392109120.0,6
1392109121.0,1392109121.0,"6,4"
1392109121.0,1392109121.0,6
1392109122.0,1392109122.0,"6,4"
1392109122.0,1392109122.0,6
1392109123.0,1392109123.0,"6,4"
1392109123.0,1392109123.0,6
1392109124.0,1392109124.0,"6,4"
1392109124.0,1392109124.0,6
1392109125.0,1392109125.0,"6,4"
1392109125.0,1392109125.0,6
1392109126.0,1392109126.0,"6,4"
1392109126.0,1392109126.0,6
1392109127.0,1392109127.0,"6,4"
1392109127.0,1392109127.0,6
1392109128.0,1392109128.0,"6,4"
1392109128.0,1392109128.0,6
1392109129.0,1392109129.0,"6,4"
1392109129.0,1392109129.0,6
1392109130.0,1392109130.0,"6,4"
1392109130.0,1392109130.0,6
1392109131.0,1392109131.0,"6,4"
1392109131.0,1392109131.0,6
1392109132.0,1392109132.0,"6,4"
1392109132.0,1392109132.0,6
1392109133.0,1392109133.0,"6,4"
1392109133.0,1392109133.0,6
1392109134.0,1392109134.0,"6,4"
1392109134.0,1392109134.0,6
1392109135.0,1392109135.0,"6,4"
1392109135.0,1392109135.0,6
1392109136.0,1392109136.0,"6,4"
1392109136.0,1392109136.0,6
1392109137.0,1392109137.0,"6,4"
1392109137.0,1392109137.0,6
1392109138.0,1392109138.0,"6,4"
1392109138.0,1392109138.0,6
1392109139.0,1392109139.0,"6,4"
1392109139.0,1392109139.0,6
1392109140.0,1392109140.0,"6,4"
1392109140.0,1392109140.0,6
1392109141.0,1392109141.0,"6,4"
1392109141.0,1392109141.0,6
1392109142.0,1392109142.0,"6,4"
1392109142.0,1392109142.0,6
1392109143.0,1392109143.0,"6,4"
1392109143.0,1392109143.0,6
1392109144.0,1392109144.0,"6,4"
1392109144.0,1392109144.0,6
1392109145.0,1392109145.0,"6,4"
1392109145.0,1392109145.0,6
1392109146.0,1392109146.0,"6,4"
1392109146.0,1392109146.0,6
1392109147.0,1392109147.0,"6,4"
1392109147.0,1392109147.0,6
1392109148.0,1392109148.0,"6,4"
1392109148.0,1392109148.0,6
1392109149.0,1392109149.0,"6,4"
1392109149.0,1392109149.0,6
1392109150.0,1392109150.0,"6,4"
1392109150.0,1392109150.0,6
1392109151.0,1392109151.0,"6,4"
1392109151.0,1392109151.0,6
1392109152.0,1392109152.0,"6,4"
1392109152.0,1392109152.0,6
1392109153.0,1392109153.0,"6,4"
1392109153.0,1392109153.0,6
1392109154.0,1392109154.0,"6,4"
1392109154.0,1392109154.0,6
1392109155.0,1392109155.0,"6,4"
1392109155.0,1392109155.0,6
1392109156.0,1392109156.0,"6,4"
1392109156.0,1392109156.0,6
1392109157.0,1392109157.0,"6,4"
1392109157.0,1392109157.0,6
1392109158.0,1392109158.0,"6,4"
1392109158.0,1392109158.0,6
1392109159.0,1392109159.0,"6,4"
1392109159.0,1392109159.0,6
1392109160.0,1392109160.0,"6,4"
1392109160.0,1392109160.0,6
1392109161.0,1392109161.0,"6,4"
1392109161.0,1392109161.0,6
1392109162.0,1392109162.0,"6,4"
1392109162.0,1392109162.0,6
1392109163.0,1392109163.0,"6,4"
