start_time,end_time,room_set
1392099900.0,1392099900.0,"4,1"
1392099900.0,1392099900.0,1
1392099901.0,1392099901.0,"4,1"
1392099901.0,1392099901.0,1
1392099902.0,1392099902.0,"4,1"
1392099902.0,1392099902.0,1
1392099903.0,1392099903.0,"4,1"
1392099903.0,1392099903.0,1
1392099904.0,1392099904.0,"4,1"
1392099904.0,1392099904.0,1
1392099905.0,1392099905.0,"4,1"
1392099905.0,1392099905.0,1
1392099906.0,1392099906.0,"4,1"
1392099906.0,1392099906.0,1
1392099907.0,1392099907.0,"4,1"
1392099907.0,1392099907.0,1
1392099908.0,1392099908.0,"4,1"
1392099908.0,1392099908.0,1
1392099909.0,1392099909.0,"4,1"
1392099909.0,1392099909.0,1
1392099910.0,1392099910.0,"4,1"
1392099910.0,1392099910.0,1
1392099911.0,1392099911.0,"4,1"
1392099911.0,1392099911.0,1
1392099912.0,1392099912.0,"4,1"
1392099912.0,1392099912.0,1
1392099913.0,1392099913.0,"4,1"
1392099913.0,1392099913.0,1
1392099914.0,1392099914.0,"4,1"
1392099914.0,1392099914.0,1
1392099915.0,1392099915.0,"4,1"
1392099915.0,1392099915.0,1
1392099916.0,1392099916.0,"4,1"
1392099916.0,1392099916.0,1
1392099917.0,1392099917.0,"4,1"
1392099917.0,1392099917.0,1
1392099918.0,1392099918.0,"4,1"
1392099918.0,1392099918.0,1
1392099919.0,1392099919.0,"4,1"
1392099919.0,1392099919.0,1
1392099920.0,1392099920.0,"4,1"
1392099920.0,1392099920.0,1
1392099921.0,1392099921.0,"4,1"
1392099921.0,1392099921.0,1
1392099922.0,1392099922.0,"4,1"
1392099922.0,1392099922.0,1
1392099923.0,1392099923.0,"4,1"
1392099923.0,1392099923.0,1
1392099924.0,1392099924.0,"4,1"
1392099924.0,1392099924.0,1
1392099925.0,1392099925.0,"4,1"
1392099925.0,1392099925.0,1
1392099926.0,1392099926.0,"4,1"
1392099926.0,1392099926.0,1
1392099927.0,1392099927.0,"4,1"
1392099927.0,1392099927.0,1
1392099928.0,1392099928.0,"4,1"
1392099928.0,1392099928.0,1
1392099929.0,1392099929.0,"4,1"
1392099929.0,1392099929.0,1
1392099930.0,1392099930.0,"4,1"
1392099930.0,1392099930.0,1
1392099931.0,1392099931.0,"4,1"
1392099931.0,1392099931.0,1
1392099932.0,1392099932.0,"4,1"
1392099932.0,1392099932.0,1
1392099933.0,1392099933.0,"4,1"
1392099933.0,1392099933.0,1
1392099934.0,1392099934.0,"4,1"
1392099934.0,1392099934.0,1
1392099935.0,1392099935.0,"4,1"
1392099935.0,1392099935.0,1
1392099936.0,1392099936.0,"4,1"
1392099936.0,1392099936.0,1
1392099937.0,1392099937.0,"4,1"
1392099937.0,1392099937.0,1
1392099938.0,1392099938.0,"4,1"
1392099938.0,1392099938.0,1
1392099939.0,1392099939.0,"4,1"
1392099939.0,1392099939.0,1
1392099940.0,1392099940.0,"4,1"
1392099940.0,1392099940.0,1
1392099941.0,1392099941.0,"4,1"
1392099941.0,1392099941.0,1
1392099942.0,1392099942.0,"4,1"
1392099942.0,1392099942.0,1
1392099943.0,1392099943.0,"4,1"
1392099943.0,1392099943.0,1
1392099944.0,1392099944.0,"4,1"
1392099944.0,1392099944.0,1
1392099945.0,1392099945.0,"4,1"
1392099945.0,1392099945.0,1
1392099946.0,1392099946.0,"4,1"
1392099946.0,1392099946.0,1
1392099947.0,1392099947.0,"4,1"
1392099947.0,1392099947.0,1
1392099948.0,1392099948.0,"4,1"
1392099948.0,1392099948.0,1
1392099949.0,1392099949.0,"4,1"
1392099949.0,1392099949.0,1
1392099950.0,1392099950.0,"4,1"
1392099950.0,1392099950.0,1
1392099951.0,1392099951.0,"4,1"
1392099951.0,1392099951.0,1
1392099952.0,1392099952.0,"4,1"
1392099952.0,1392099952.0,1
1392099953.0,1392099953.0,"4,1"
1392099953.0,1392099953.0,1
1392099954.0,1392099954.0,"4,1"
1392099954.0,1392099954.0,1
1392099955.0,1392099955.0,"4,1"
1392099955.0,1392099955.0,1
1392099956.0,1392099956.0,"4,1"
1392099956.0,1392099956.0,1
1392099957.0,1392099957.0,"4,1"
1392099957.0,1392099957.0,1
1392099958.0,1392099958.0,"4,1"
1392099958.0,1392099958.0,1
1392099959.0,1392099959.0,"4,1"
1392099959.0,1392099959.0,1
1392099960.0,1392099960.0,"4,1"
1392099960.0,1392099960.0,1
1392099961.0,1392099961.0,"4,1"
1392099961.0,1392099961.0,1
1392099962.0,1392099962.0,"4,1"
1392099962.0,1392099962.0,1
1392099963.0,1392099963.0,"4,1"
1392099963.0,1392099963.0,1
1392099964.0,1392099964.0,"4,1"
1392099964.0,1392099964.0,1
1392099965.0,1392099965.0,"4,1"
1392099965.0,1392099965.0,1
1392099966.0,1392099966.0,"4,1"
1392099966.0,1392099966.0,1
1392099967.0,1392099967.0,"4,1"
1392099967.0,1392099967.0,1
1392099968.0,1392099968.0,"4,1"
1392099968.0,1392099968.0,1
1392099969.0,1392099969.0,"4,1"
1392099969.0,1392099969.0,1
1392099970.0,1392099970.0,"4,1"
1392099970.0,1392099970.0,1
1392099971.0,1392099971.0,"4,1"
1392099971.0,1392099971.0,1
1392099972.0,1392099972.0,"4,1"
1392099972.0,1392099972.0,1
1392099973.0,1392099973.0,"4,1"
1392099973.0,1392099973.0,1
1392099974.0,1392099974.0,"4,1"
1392099974.0,1392099974.0,1
1392099975.0,1392099975.0,"4,1"
1392099975.0,1392099975.0,1
1392099976.0,1392099976.0,"4,1"
1392099976.0,1392099976.0,1
1392099977.0,1392099977.0,"4,1"
1392099977.0,1392099977.0,1
1392099978.0,1392099978.0,"4,1"
1392099978.0,1392099978.0,1
1392099979.0,1392099979.0,"4,1"
1392099979.0,1392099979.0,1
1392099980.0,1392099980.0,"4,1"
1392099980.0,1392099980.0,1
1392099981.0,1392099981.0,"4,1"
1392099981.0,1392099981.0,1
1392099982.0,1392099982.0,"4,1"
1392099982.0,1392099982.0,1
1392099983.0,1392099983.0,"4,1"
1392099983.0,1392099983.0,1
1392099984.0,1392099984.0,"4,1"
1392099984.0,1392099984.0,1
1392099985.0,1392099985.0,"4,1"
1392099985.0,1392099985.0,1
1392099986.0,1392099986.0,"4,1"
1392099986.0,1392099986.0,1
1392099987.0,1392099987.0,"4,1"
1392099987.0,1392099987.0,1
1392099988.0,1392099988.0,"4,1"
1392099988.0,1392099988.0,1
1392099989.0,1392099989.0,"4,1"
1392099989.0,1392099989.0,1
1392099990.0,1392099990.0,"4,1"
1392099990.0,1392099990.0,1
1392099991.0,1392099991.0,"4,1"
1392099991.0,1392099991.0,1
1392099992.0,1392099992.0,"4,1"
1392099992.0,1392099992.0,1
1392099993.0,1392099993.0,"4,1"
1392099993.0,1392099993.0,1
1392099994.0,1392099994.0,"4,1"
1392099994.0,1392099994.0,1
1392099995.0,1392099995.0,"4,1"
1392099995.0,1392099995.0,1
1392099996.0,1392099996.0,"4,1"
1392099996.0,1392099996.0,1
1392099997.0,1392099997.0,"4,1"
1392099997.0,1392099997.0,1
1392099998.0,1392099998.0,"4,1"
1392099998.0,1392099998.0,1
1392099999.0,1392099999.0,"4,1"
1392099999.0,1392099999.0,1
1392100000.0,1392100000.0,"4,1"
1392100000.0,1392100000.0,1
1392100001.0,1392100001.0,"4,1"
1392100001.0,1392100001.0,1
1392100002.0,1392100002.0,"4,1"
1392100002.0,1392100002.0,1
1392100003.0,1392100003.0,"4,1"
1392100003.0,1392100003.0,1
1392100004.0,1392100004.0,"4,1"
1392100004.0,1392100004.0,1
1392100005.0,1392100005.0,"4,1"
1392100005.0,1392100005.0,1
1392100006.0,1392100006.0,"4,1"
1392100006.0,1392100006.0,1
1392100007.0,1392100007.0,"4,1"
1392100007.0,1392100007.0,1
1392100008.0,1392100008.0,"4,1"
1392100008.0,1392100008.0,1
1392100009.0,1392100009.0,"4,1"
1392100009.0,1392100009.0,1
1392100010.0,1392100010.0,"4,1"
1392100010.0,1392100010.0,1
1392100011.0,1392100011.0,"4,1"
1392100011.0,1392100011.0,1
1392100012.0,1392100012.0,"4,1"
1392100012.0,1392100012.0,1
1392100013.0,1392100013.0,"4,1"
1392100013.0,1392100013.0,1
1392100014.0,1392100014.0,"4,1"
1392100014.0,1392100014.0,1
1392100015.0,1392100015.0,"4,1"
1392100015.0,1392100015.0,1
1392100016.0,1392100016.0,"4,1"
1392100016.0,1392100016.0,1
1392100017.0,1392100017.0,"4,1"
1392100017.0,1392100017.0,1
1392100018.0,1392100018.0,"4,1"
1392100018.0,1392100018.0,1
1392100019.0,1392100019.0,"4,1"
1392100019.0,1392100019.0,1
1392100020.0,1392100020.0,"4,1"
1392100020.0,1392100020.0,1
1392100021.0,1392100021.0,"4,1"
1392100021.0,1392100021.0,1
1392100022.0,1392100022.0,"4,1"
1392100022.0,1392100022.0,1
