start_time,end_time,room_set
1392085173.0,1392085173.0,"6,2,4,1"
1392085174.0,1392085174.0,"6,2,4,3,1"
1392085174.0,1392085174.0,"6,2,4,1"
1392085175.0,1392085175.0,"6,2,4,3,1"
1392085175.0,1392085175.0,"6,2,4,1"
1392085176.0,1392085176.0,"6,2,4,3,1"
1392085176.0,1392085176.0,"6,2,4,1"
1392085177.0,1392085177.0,"6,2,4,3,1"
1392085177.0,1392085177.0,"6,2,4,1"
1392085178.0,1392085178.0,"6,2,4,3,1"
1392085178.0,1392085178.0,"6,2,4,1"
1392085179.0,1392085179.0,"6,2,4,3,1"
1392085179.0,1392085179.0,"6,2,4,1"
1392085180.0,1392085180.0,"6,2,4,3,1"
1392085180.0,1392085180.0,"6,2,4,1"
1392085181.0,1392085181.0,"6,2,4,3,1"
1392085181.0,1392085181.0,"6,2,4,1"
1392085182.0,1392085182.0,"6,2,4,3,1"
1392085182.0,1392085182.0,"6,2,4,1"
1392085183.0,1392085183.0,"6,2,4,3,1"
1392085183.0,1392085183.0,"6,2,4,1"
1392085184.0,1392085184.0,"6,2,4,3,1"
1392085184.0,1392085184.0,"6,2,4,1"
1392085185.0,1392085185.0,"6,2,4,3,1"
1392085185.0,1392085185.0,"6,2,4,1"
1392085186.0,1392085186.0,"6,2,4,3,1"
1392085186.0,1392085186.0,"6,2,4,1"
1392085187.0,1392085187.0,"6,2,4,3,1"
1392085187.0,1392085187.0,"6,2,4,1"
1392085188.0,1392085188.0,"6,2,4,3,1"
1392085188.0,1392085188.0,"6,2,4,1"
1392085189.0,1392085189.0,"6,2,4,3,1"
1392085189.0,1392085189.0,"6,2,4,1"
1392085190.0,1392085190.0,"6,2,4,3,1"
1392085190.0,1392085190.0,"6,2,4,1"
1392085191.0,1392085191.0,"6,2,4,3,1"
1392085191.0,1392085191.0,"6,2,4,1"
1392085192.0,1392085192.0,"6,2,4,3,1"
1392085192.0,1392085192.0,"6,2,4,1"
1392085193.0,1392085193.0,"6,2,4,3,1"
1392085193.0,1392085193.0,"6,2,4,1"
1392085194.0,1392085194.0,"6,2,4,3,1"
1392085194.0,1392085194.0,"6,2,4,1"
1392085195.0,1392085195.0,"6,2,4,3,1"
1392085195.0,1392085195.0,"6,2,4,1"
1392085196.0,1392085196.0,"6,2,4,3,1"
