1392102441.0,1392102441.0,"4,1"
1392102441.0,1392102441.0,1
1392102442.0,1392102442.0,"4,1"
1392102442.0,1392102442.0,1
1392102443.0,1392102443.0,"4,1"
1392102443.0,1392102443.0,1
1392102444.0,1392102444.0,"4,1"
1392102444.0,1392102444.0,1
1392102445.0,1392102445.0,"4,1"
1392102445.0,1392102445.0,1
1392102446.0,1392102446.0,"4,1"
1392102446.0,1392102446.0,1
1392102447.0,1392102447.0,"4,1"
1392102447.0,1392102447.0,1
1392102448.0,1392102448.0,"4,1"
1392102448.0,1392102448.0,1
1392102449.0,1392102449.0,"4,1"
1392102449.0,1392102449.0,1
1392102450.0,1392102450.0,"4,1"
1392102450.0,1392102450.0,1
1392102451.0,1392102451.0,"4,1"
1392102451.0,1392102451.0,1
1392102452.0,1392102452.0,"4,1"
1392102452.0,1392102452.0,1
1392102453.0,1392102453.0,"4,1"
1392102453.0,1392102453.0,1
1392102454.0,1392102454.0,"4,1"
1392102454.0,1392102454.0,1
1392102455.0,1392102455.0,"4,1"
1392102455.0,1392102455.0,1
1392102456.0,1392102456.0,"4,1"
1392102456.0,1392102456.0,1
1392102457.0,1392102457.0,"4,1"
1392102457.0,1392102457.0,1
1392102458.0,1392102458.0,"4,1"
1392102458.0,1392102458.0,1
1392102459.0,1392102459.0,"4,1"
1392102459.0,1392102459.0,1
1392102460.0,1392102460.0,"4,1"
1392102460.0,1392102460.0,1
1392102461.0,1392102461.0,"4,1"
1392102461.0,1392102461.0,1
1392102462.0,1392102462.0,"4,1"
1392102462.0,1392102462.0,1
1392102463.0,1392102463.0,"4,1"
1392102463.0,1392102463.0,1
1392102464.0,1392102464.0,"4,1"
1392102464.0,1392102464.0,1
1392102465.0,1392102465.0,"4,1"
1392102465.0,1392102465.0,1
1392102466.0,1392102466.0,"4,1"
1392102466.0,1392102466.0,1
1392102467.0,1392102467.0,"4,1"
1392102467.0,1392102467.0,1
1392102468.0,1392102468.0,"4,1"
1392102468.0,1392102468.0,1
1392102469.0,1392102469.0,"4,1"
1392102469.0,1392102469.0,1
1392102470.0,1392102470.0,"4,1"
1392102470.0,1392102470.0,1
1392102471.0,1392102471.0,"4,1"
1392102471.0,1392102471.0,1
1392102472.0,1392102472.0,"4,1"
1392102472.0,1392102472.0,1
1392102473.0,1392102473.0,"4,1"
1392102473.0,1392102473.0,1
1392102474.0,1392102474.0,"4,1"
1392102474.0,1392102474.0,1
1392102475.0,1392102475.0,"4,1"
1392102475.0,1392102475.0,1
1392102476.0,1392102476.0,"4,1"
1392102476.0,1392102476.0,1
1392102477.0,1392102477.0,"4,1"
1392102477.0,1392102477.0,1
1392102478.0,1392102478.0,"4,1"
1392102478.0,1392102478.0,1
1392102479.0,1392102479.0,"4,1"
1392102479.0,1392102479.0,1
1392102480.0,1392102480.0,"4,1"
1392102480.0,1392102480.0,1
1392102481.0,1392102481.0,"4,1"
1392102481.0,1392102481.0,1
1392102482.0,1392102482.0,"4,1"
1392102482.0,1392102482.0,1
1392102483.0,1392102483.0,"4,1"
1392102483.0,1392102483.0,1
1392102484.0,1392102484.0,"4,1"
1392102484.0,1392102484.0,1
1392102485.0,1392102485.0,"4,1"
1392102485.0,1392102485.0,1
1392102486.0,1392102486.0,"4,1"
1392102486.0,1392102486.0,1
1392102487.0,1392102487.0,"4,1"
1392102487.0,1392102487.0,1
1392102488.0,1392102488.0,"4,1"
1392102488.0,1392102488.0,1
1392102489.0,1392102489.0,"4,1"
1392102489.0,1392102489.0,1
1392102490.0,1392102490.0,"4,1"
1392102490.0,1392102490.0,1
1392102491.0,1392102491.0,"4,1"
1392102491.0,1392102491.0,1
1392102492.0,1392102492.0,"4,1"
1392102492.0,1392102492.0,1
1392102493.0,1392102493.0,"4,1"
1392102493.0,1392102493.0,1
1392102494.0,1392102494.0,"4,1"
1392102494.0,1392102494.0,1
1392102495.0,1392102495.0,"4,1"
1392102495.0,1392102495.0,1
1392102496.0,1392102496.0,"4,1"
1392102496.0,1392102496.0,1
1392102497.0,1392102497.0,"4,1"
1392102497.0,1392102497.0,1
1392102498.0,1392102498.0,"4,1"
1392102498.0,1392102498.0,1
1392102499.0,1392102499.0,"4,1"
1392102499.0,1392102499.0,1
1392102500.0,1392102500.0,"4,1"
1392102500.0,1392102500.0,1
1392102501.0,1392102501.0,"4,1"
1392102501.0,1392102501.0,1
1392102502.0,1392102502.0,"4,1"
1392102502.0,1392102502.0,1
1392102503.0,1392102503.0,"4,1"
1392102503.0,1392102503.0,1
1392102504.0,1392102504.0,"4,1"
1392102504.0,1392102504.0,1
1392102505.0,1392102505.0,"4,1"
1392102505.0,1392102505.0,1
1392102506.0,1392102506.0,"4,1"
1392102506.0,1392102506.0,1
1392102507.0,1392102507.0,"4,1"
1392102507.0,1392102507.0,1
1392102508.0,1392102508.0,"4,1"
1392102508.0,1392102508.0,1
1392102509.0,1392102509.0,"4,1"
1392102509.0,1392102509.0,1
1392102510.0,1392102510.0,"4,1"
1392102510.0,1392102510.0,1
1392102511.0,1392102511.0,"4,1"
1392102511.0,1392102511.0,1
1392102512.0,1392102512.0,"4,1"
1392102512.0,1392102512.0,1
1392102513.0,1392102513.0,"4,1"
1392102513.0,1392102513.0,1
1392102514.0,1392102514.0,"4,1"
1392102514.0,1392102514.0,1
1392102515.0,1392102515.0,"4,1"
1392102515.0,1392102515.0,1
1392102516.0,1392102516.0,"4,1"
1392102516.0,1392102516.0,1
1392102517.0,1392102517.0,"4,1"
1392102517.0,1392102517.0,1
1392102518.0,1392102518.0,"4,1"
1392102518.0,1392102518.0,1
1392102519.0,1392102519.0,"4,1"
1392102519.0,1392102519.0,1
1392102520.0,1392102520.0,"4,1"
1392102520.0,1392102520.0,1
1392102521.0,1392102521.0,"4,1"
1392102521.0,1392102521.0,1
1392102522.0,1392102522.0,"4,1"
1392102522.0,1392102522.0,1
1392102523.0,1392102523.0,"4,1"
1392102523.0,1392102523.0,1
1392102524.0,1392102524.0,"4,1"
1392102524.0,1392102524.0,1
1392102525.0,1392102525.0,"4,1"
1392102525.0,1392102525.0,1
1392102526.0,1392102526.0,"4,1"
1392102526.0,1392102526.0,1
1392102527.0,1392102527.0,"4,1"
1392102527.0,1392102527.0,1
1392102528.0,1392102528.0,"4,1"
1392102528.0,1392102528.0,1
1392102529.0,1392102529.0,"4,1"
1392102529.0,1392102529.0,1
1392102530.0,1392102530.0,"4,1"
1392102530.0,1392102530.0,1
1392102531.0,1392102531.0,"4,1"
1392102531.0,1392102531.0,1
1392102532.0,1392102532.0,"4,1"
1392102532.0,1392102532.0,1
1392102533.0,1392102533.0,"4,1"
1392102533.0,1392102533.0,1
1392102534.0,1392102534.0,"4,1"
1392102534.0,1392102534.0,1
1392102535.0,1392102535.0,"4,1"
1392102535.0,1392102535.0,1
1392102536.0,1392102536.0,"4,1"
1392102536.0,1392102536.0,1
1392102537.0,1392102537.0,"4,1"
1392102537.0,1392102537.0,1
1392102538.0,1392102538.0,"4,1"
1392102538.0,1392102538.0,1
1392102539.0,1392102539.0,"4,1"
1392102539.0,1392102539.0,1
1392102540.0,1392102540.0,"4,1"
1392102540.0,1392102540.0,1
1392102541.0,1392102541.0,"4,1"
1392102541.0,1392102541.0,1
1392102542.0,1392102542.0,"4,1"
1392102542.0,1392102542.0,1
1392102543.0,1392102543.0,"4,1"
1392102543.0,1392102543.0,1
1392102544.0,1392102544.0,"4,1"
1392102544.0,1392102544.0,1
1392102545.0,1392102545.0,"4,1"
1392102545.0,1392102545.0,1
