start_time,end_time,room_set
1392107073.0,1392107073.0,"5,4,3"
1392107073.0,1392107073.0,"5,4"
1392107073.0,1392107073.0,"5,3"
1392107073.0,1392107073.0,5
1392107073.0,1392107073.0,"4,3"
1392107073.0,1392107073.0,4
1392107073.0,1392107073.0,3
1392107074.0,1392107074.0,"5,4,3"
1392107074.0,1392107074.0,"5,4"
1392107074.0,1392107074.0,"5,3"
1392107074.0,1392107074.0,5
1392107074.0,1392107074.0,"4,3"
1392107074.0,1392107074.0,4
1392107074.0,1392107074.0,3
1392107075.0,1392107075.0,"5,4,3"
1392107075.0,1392107075.0,"5,4"
1392107075.0,1392107075.0,"5,3"
1392107075.0,1392107075.0,5
1392107075.0,1392107075.0,"4,3"
1392107075.0,1392107075.0,4
1392107075.0,1392107075.0,3
1392107076.0,1392107076.0,"5,4,3"
1392107076.0,1392107076.0,"5,4"
1392107076.0,1392107076.0,"5,3"
1392107076.0,1392107076.0,5
1392107076.0,1392107076.0,"4,3"
1392107076.0,1392107076.0,4
1392107076.0,1392107076.0,3
1392107077.0,1392107077.0,"5,4,3"
1392107077.0,1392107077.0,"5,4"
1392107077.0,1392107077.0,"5,3"
1392107077.0,1392107077.0,5
1392107077.0,1392107077.0,"4,3"
1392107077.0,1392107077.0,4
1392107077.0,1392107077.0,3
1392107078.0,1392107078.0,"5,4,3"
1392107078.0,1392107078.0,"5,4"
1392107078.0,1392107078.0,"5,3"
1392107078.0,1392107078.0,5
1392107078.0,1392107078.0,"4,3"
1392107078.0,1392107078.0,4
1392107078.0,1392107078.0,3
1392107079.0,1392107079.0,"5,4,3"
1392107079.0,1392107079.0,"5,4"
1392107079.0,1392107079.0,"5,3"
1392107079.0,1392107079.0,5
1392107079.0,1392107079.0,"4,3"
1392107079.0,1392107079.0,4
1392107079.0,1392107079.0,3
1392107080.0,1392107080.0,"5,4,3"
1392107080.0,1392107080.0,"5,4"
1392107080.0,1392107080.0,"5,3"
1392107080.0,1392107080.0,5
1392107080.0,1392107080.0,"4,3"
1392107080.0,1392107080.0,4
1392107080.0,1392107080.0,3
1392107081.0,1392107081.0,"5,4,3"
1392107081.0,1392107081.0,"5,4"
1392107081.0,1392107081.0,"5,3"
1392107081.0,1392107081.0,5
1392107081.0,1392107081.0,"4,3"
1392107081.0,1392107081.0,4
1392107081.0,1392107081.0,3
1392107082.0,1392107082.0,"5,4,3"
1392107082.0,1392107082.0,"5,4"
1392107082.0,1392107082.0,"5,3"
1392107082.0,1392107082.0,5
1392107082.0,1392107082.0,"4,3"
1392107082.0,1392107082.0,4
1392107082.0,1392107082.0,3
1392107083.0,1392107083.0,"5,4,3"
1392107083.0,1392107083.0,"5,4"
1392107083.0,1392107083.0,"5,3"
1392107083.0,1392107083.0,5
1392107083.0,1392107083.0,"4,3"
1392107083.0,1392107083.0,4
1392107083.0,1392107083.0,3
1392107084.0,1392107084.0,"5,4,3"
1392107084.0,1392107084.0,"5,4"
1392107084.0,1392107084.0,"5,3"
1392107084.0,1392107084.0,5
1392107084.0,1392107084.0,"4,3"
1392107084.0,1392107084.0,4
1392107084.0,1392107084.0,3
1392107085.0,1392107085.0,"5,4,3"
1392107085.0,1392107085.0,"5,4"
1392107085.0,1392107085.0,"5,3"
1392107085.0,1392107085.0,5
1392107085.0,1392107085.0,"4,3"
1392107085.0,1392107085.0,4
1392107085.0,1392107085.0,3
1392107086.0,1392107086.0,"5,4,3"
1392107086.0,1392107086.0,"5,4"
1392107086.0,1392107086.0,"5,3"
1392107086.0,1392107086.0,5
1392107086.0,1392107086.0,"4,3"
1392107086.0,1392107086.0,4
1392107086.0,1392107086.0,3
1392107087.0,1392107087.0,"5,4,3"
1392107087.0,1392107087.0,"5,4"
1392107087.0,1392107087.0,"5,3"
1392107087.0,1392107087.0,5
1392107087.0,1392107087.0,"4,3"
1392107087.0,1392107087.0,4
1392107087.0,1392107087.0,3
1392107088.0,1392107088.0,"5,4,3"
1392107088.0,1392107088.0,"5,4"
1392107088.0,1392107088.0,"5,3"
1392107088.0,1392107088.0,5
1392107088.0,1392107088.0,"4,3"
1392107088.0,1392107088.0,4
1392107088.0,1392107088.0,3
1392107089.0,1392107089.0,"5,4,3"
1392107089.0,1392107089.0,"5,4"
1392107089.0,1392107089.0,"5,3"
1392107089.0,1392107089.0,5
1392107089.0,1392107089.0,"4,3"
1392107089.0,1392107089.0,4
1392107089.0,1392107089.0,3
1392107090.0,1392107090.0,"5,4,3"
1392107090.0,1392107090.0,"5,4"
1392107090.0,1392107090.0,"5,3"
1392107090.0,1392107090.0,5
1392107090.0,1392107090.0,"4,3"
1392107090.0,1392107090.0,4
1392107090.0,1392107090.0,3
1392107091.0,1392107091.0,"5,4,3"
1392107091.0,1392107091.0,"5,4"
1392107091.0,1392107091.0,"5,3"
1392107091.0,1392107091.0,5
1392107091.0,1392107091.0,"4,3"
1392107091.0,1392107091.0,4
1392107091.0,1392107091.0,3
1392107092.0,1392107092.0,"5,4,3"
1392107092.0,1392107092.0,"5,4"
1392107092.0,1392107092.0,"5,3"
1392107092.0,1392107092.0,5
1392107092.0,1392107092.0,"4,3"
1392107092.0,1392107092.0,4
1392107092.0,1392107092.0,3
1392107093.0,1392107093.0,"5,4,3"
1392107093.0,1392107093.0,"5,4"
1392107093.0,1392107093.0,"5,3"
1392107093.0,1392107093.0,5
1392107093.0,1392107093.0,"4,3"
1392107093.0,1392107093.0,4
1392107093.0,1392107093.0,3
1392107094.0,1392107094.0,"5,4,3"
1392107094.0,1392107094.0,"5,4"
1392107094.0,1392107094.0,"5,3"
1392107094.0,1392107094.0,5
1392107094.0,1392107094.0,"4,3"
1392107094.0,1392107094.0,4
1392107094.0,1392107094.0,3
1392107095.0,1392107095.0,"5,4,3"
1392107095.0,1392107095.0,"5,4"
1392107095.0,1392107095.0,"5,3"
1392107095.0,1392107095.0,5
1392107095.0,1392107095.0,"4,3"
1392107095.0,1392107095.0,4
1392107095.0,1392107095.0,3
1392107096.0,1392107096.0,"5,4,3"
1392107096.0,1392107096.0,"5,4"
1392107096.0,1392107096.0,"5,3"
1392107096.0,1392107096.0,5
1392107096.0,1392107096.0,"4,3"
1392107096.0,1392107096.0,4
1392107096.0,1392107096.0,3
1392107097.0,1392107097.0,"5,4,3"
1392107097.0,1392107097.0,"5,4"
1392107097.0,1392107097.0,"5,3"
1392107097.0,1392107097.0,5
1392107097.0,1392107097.0,"4,3"
1392107097.0,1392107097.0,4
1392107097.0,1392107097.0,3
1392107098.0,1392107098.0,"5,4,3"
1392107098.0,1392107098.0,"5,4"
1392107098.0,1392107098.0,"5,3"
1392107098.0,1392107098.0,5
1392107098.0,1392107098.0,"4,3"
1392107098.0,1392107098.0,4
1392107098.0,1392107098.0,3
1392107099.0,1392107099.0,"5,4,3"
1392107099.0,1392107099.0,"5,4"
1392107099.0,1392107099.0,"5,3"
1392107099.0,1392107099.0,5
